kinittxn,kpol,ktrans,kfold,kobsminus,kobsplus,RNAthalf,Proteinthalf,EC,gamma_rel
0.14935318823771099,220.69979856552456,50.60549335868469,1.8721126274535607,8.0162506348034558e-08,1.4280655992155077e-05,61130.259979184426,132621.54551899404,0.33857458049764089,3.189591500654795
0.15705034539660384,206.05806795027337,54.205878985899446,1.7861093037748821,9.1451934882710097e-08,1.553961343626382e-05,60147.282786999654,120945.06162182547,0.37626675493010542,3.2237039514866921
0.17512929403959204,223.80015748878489,50.200344835002149,2.128292533429943,7.7914872221892674e-08,1.5745659462894837e-05,54344.950987631251,123095.23984471272,0.33818300625276726,3.1806168672984896
0.1708897535822565,203.29882143954518,48.574149719678104,1.810618297292089,8.0208795814474759e-08,1.6684042070852747e-05,52420.338192247356,139009.42989995552,0.35247587794269147,3.1941265003844506
0.17274147677947713,217.35014624303369,50.166764738497029,1.9764126790849528,9.1356885282756176e-08,1.5679042434922889e-05,56760.256947469599,117657.80123783188,0.36666216548611646,3.1822185532366021
0.15660780748052067,209.51459163956648,47.080049412799546,2.0739988650026402,9.2610334149925309e-08,1.5093929252803435e-05,58174.641098454755,127389.15371041473,0.37457782797811862,3.1563574466461826
0.15474012442122784,222.96421718947857,54.525717974374054,1.9859536289035349,8.1702028267281996e-08,1.6326982611816284e-05,55641.442982063832,139628.56027227477,0.37504976271720997,3.2117926674642048
0.17585603370091762,198.08147206664376,54.97039227256866,1.7913022598647876,9.0902289787408093e-08,1.5714856619928588e-05,56413.265520137968,122978.50899254867,0.33556549991856349,3.2050719710893101
0.15189685980349099,204.93537359734006,47.089602559716461,1.8116140948679476,9.2700803494001477e-08,1.4249462462627629e-05,61501.528482195412,135972.11826989098,0.3529401840325111,3.1657645818956914
0.16810913198276475,208.89293687243401,48.356655907977498,1.9578766080003458,8.6007216382789303e-08,1.5525090875106435e-05,59059.342730944714,136905.64920435872,0.3765694820599087,3.2101937595436327
0.15157048229888251,205.64665127140788,53.08665600984024,2.0352649244773833,8.9047952012637152e-08,1.4186613540551437e-05,62651.949586126553,133840.28081307863,0.36878219653333544,3.17110420932514
0.14663607205825963,210.78734031588516,46.85423119677894,1.8291830586981916,8.648773264711203e-08,1.6445539962503569e-05,55750.461060392969,137142.39856428944,0.37268623972431431,3.2186051496475097
0.16623828130701918,211.68373519997317,47.032978540381052,1.9172295845212002,8.3001106355407829e-08,1.6626159548373109e-05,59339.669280821014,138022.42977238609,0.3274262156029305,3.3383035408594011
0.15980969777521897,218.45000904388547,53.404812774476994,2.0839730253523858,7.8746732204214499e-08,1.4570470219505842e-05,60604.764312009327,116186.42682891552,0.33704341816074801,3.2065895472982926
0.1712645058218806,232.60013729100277,54.723941507431704,2.0756891242357622,8.3551167306885333e-08,1.5140785451946099e-05,56425.311973990378,137710.2505155328,0.37889850464949359,3.1350144180441499
