kinittxn,kpol,ktrans,kfold,kobsminus,kobsplus,RNAthalf,Proteinthalf,EC,gamma_rel
0.16000139107314945,193.02693760660878,53.347038644363252,1.9118251999610967,8.6093712133827517e-08,1.6860810836813214e-05,60205.081061733639,137702.88539735126,0.32339438738976589,3.3686867834288359
0.16277794087149366,224.6364704511322,51.782944259045316,1.9391132255513162,8.0779615640020192e-08,1.5714028069599199e-05,53407.636847355068,122737.1541686167,0.358300946014043,3.1397867794558958
0.15744180240361846,208.26667875050128,48.085541029407487,2.1490325534950068,9.0520093640852938e-08,1.4382825067384988e-05,60565.2213071035,124163.61856086421,0.36885330501549091,3.1501049372606738
0.16710251151800382,200.5909757329481,50.981156740638212,2.0985072911145979,9.03970310608238e-08,1.5164890802836822e-05,57342.856968166314,124158.62373686125,0.3716017395204172,3.1518393012914325
0.17098648705784902,199.83596256514414,47.091100313158677,1.8221854166393545,9.0803636789181047e-08,1.4541370013033205e-05,57104.177340606577,119946.19449038377,0.35388617005178707,3.1140183381437403
0.14653725478940566,218.6021933212258,54.155020113815965,1.8451057688281027,7.8044393044515966e-08,1.5934097075051031e-05,62151.679089722704,132918.49760532466,0.33841053820250278,3.3348565531914338
0.17285286883334883,201.39319907934373,53.199789133790965,1.9761466344532426,7.7943624908760327e-08,1.5578726437175874e-05,55318.214304338362,120400.40222843313,0.37544725750737445,3.1558734294088882
0.17367339088225756,209.57496569020844,51.982498065086403,1.8910830271217489,8.0247783086263197e-08,1.4172411683407441e-05,57090.478350457546,129298.21005246705,0.35101464273143085,3.0988397305014379
0.17587568720382277,216.48480159862805,52.658211087949596,1.8913494230663699,8.2677738340109268e-08,1.6106253649130621e-05,56061.575918390365,130220.84490847505,0.33667512287188422,3.2352197472588555
0.15044515187729626,227.67716018211598,51.06426716245285,2.0062772178213808,9.2210300942395125e-08,1.4791493631290974e-05,58804.387098873282,125300.5155573408,0.37610809816269902,3.1436433308517922
0.17683977558733785,220.11872091832296,55.089650238428376,1.9899929439199746,7.901969400443704e-08,1.6280689778307789e-05,58304.521845472897,135513.95355960826,0.33696862522280702,3.2927912789633491
0.16691229414487221,225.29191890665933,47.33809988656607,2.0032318160848495,9.1584469078650015e-08,1.6277038330449234e-05,53394.290492161788,117429.71434092741,0.3399454192680787,3.183553918094348
0.16050968879469191,199.6609402287792,54.734533802761732,1.8962810685263323,8.6722324535198388e-08,1.4541359983407029e-05,60670.705376463637,140436.47324247239,0.32762201538181795,3.2035822152584861
0.15763006570677612,199.76660824749177,49.29286185010627,1.875834564280267,8.6043094063654256e-08,1.540513394880444e-05,57234.322653140269,115217.01720580226,0.34740987183794025,3.192977717839351
0.14818019986137607,205.86827917501597,50.697700597928574,1.7965264681669877,8.8742532855026277e-08,1.4547345299651627e-05,54774.682172863744,129087.95654287291,0.32134786938824783,3.1010302715992686
0.14897148527874488,205.45471724979555,52.967201274333966,2.0575677122598401,9.2462593101004594e-08,1.6258446242918705e-05,52245.62813232826,125330.6321873487,0.35511179470242971,3.1458701463267533
0.17621379730517966,228.03922921227621,50.213750013990392,1.965234296892894,8.87508678960726e-08,1.4397593466732118e-05,57692.206150035447,138348.87970725691,0.36112962892951628,3.1096289946206905
0.14725952944782483,213.49040647227605,48.617963136007788,1.9566986350189817,7.7706105345679524e-08,1.5236067558304203e-05,56943.046841916745,122132.01385663287,0.34586122072875253,3.1860176066392691
0.15278851332619126,210.0411083607766,46.082908224219345,2.0227148345879922,8.7148441530219562e-08,1.638920631772306e-05,61871.543605220075,125536.48456993575,0.36219018256240448,3.3303235238139965
0.16646589604049697,197.08158117519571,55.66658745046071,1.8840885611564611,7.7113625125170427e-08,1.6463555216050261e-05,56510.286274780708,126341.1858834118,0.35282071189980391,3.2615728843060641
0.17104303604737051,196.72652029965917,50.589789134685667,2.0321487947445469,8.7722400900930294e-08,1.6912097199826587e-05,53063.38247218445,116637.18217854427,0.3589021130916164,3.2090134756797775
0.17331930940073384,220.31806149211334,55.946335312301741,1.7710600649590347,8.5584690235843019e-08,1.5513304843841253e-05,60908.858239439338,121399.37247440143,0.33549420803728852,3.2760995416513015
0.16503925167216077,202.74586090015293,51.911097900059239,1.9605882095538341,9.0714700691812875e-08,1.6193719871128777e-05,58259.759210711309,122961.82052136523,0.35521876616885095,3.2562252835984986
0.16873785053343632,219.36758988677897,47.023382252704167,1.965561349607853,7.9768109709673904e-08,1.6007997063241403e-05,57954.028063539547,127229.46829033019,0.32352639884010193,3.2777325311228034
0.16983690030430804,218.30270333911508,53.15226468983365,1.9198543663165468,8.0300062983877259e-08,1.5001072331254197e-05,54517.971284091065,126207.98650936593,0.36521752155673787,3.103226883769858
0.17648162805455953,222.32858858836821,50.874130273719103,1.8867411078547294,7.6712319261445426e-08,1.7214761435211657e-05,55449.661197546615,117082.94487764349,0.35480813171321091,3.2915343789084544
0.15967064495422872,216.32341724312238,52.015360520604375,1.9490033791898502,8.9454356424828921e-08,1.5016231129480756e-05,54758.154948871808,128015.00192242643,0.33033552413789202,3.1283794068539024
0.16647073990004144,230.67282971626278,50.50288644760527,1.7693915481595337,7.7482482538385728e-08,1.6359738062069974e-05,55369.743967317852,131900.71925318087,0.33518556922930631,3.2473182478552522
0.16970907242304684,213.63179428467592,48.887589839974993,1.9552158091395431,7.8911828291638496e-08,1.6554859126597796e-05,57058.037088762161,134994.74963477504,0.31460397251885447,3.3086079844846279
0.17270944246292913,225.91773814375387,53.703999180075456,1.967209271226396,7.7748868648413675e-08,1.6041365299521038e-05,55254.491726059903,121849.00374700117,0.31404962569846212,3.2404806717037151
0.15458824020832446,198.72844236107593,55.966283722810758,2.1177734017250529,8.3439946720153805e-08,1.5110406689508895e-05,61922.86109533663,136750.02773511026,0.37122081836033066,3.2359414089282144
0.17463968919196363,206.27692391545924,51.216652712526958,2.1113350391004939,9.2955093803965604e-08,1.4628214560869517e-05,56669.156909531775,127699.13608056141,0.3768761634585473,3.0914916167911319
0.16352205021206473,231.81644612513105,47.236819924210309,1.8339986683290079,7.7873346890181887e-08,1.5022999917998285e-05,55542.667730577137,123514.06977584014,0.34953077473637489,3.1403313385234592
0.17152549766072775,218.42809426716371,54.782091318899802,2.1004991711652936,8.2530999497027415e-08,1.5189167920451103e-05,59554.137084432208,136391.40419589507,0.31713975325521254,3.2482353055157507
0.16166918149275999,192.86574725053293,53.014905977881497,2.0155727218820538,8.3571772057940543e-08,1.5484951895932357e-05,55948.528948108127,117792.29897464784,0.37472896199407452,3.1551864369783211
0.17752979562461302,229.8588591254875,47.359948885478353,1.8684716419084848,8.3229071648915941e-08,1.5976882185304077e-05,60566.616936528633,120607.32598240364,0.37489485544122331,3.2738588423953656
0.17487852168413803,231.02027242761622,49.733054295318986,1.9717927689735171,8.8127632628805505e-08,1.5764549603746052e-05,55271.072718677249,125110.87530309355,0.33272167358455496,3.1929962680812438
0.16606614248661422,204.06187919884246,49.037437806860744,1.8808975397057683,7.8381269850941569e-08,1.553524232073126e-05,58880.417903100548,119804.64338958725,0.34528087683875053,3.2431606448152568
0.17510491759461275,209.73399412657614,50.779123622005891,2.0051191551168914,8.7133495899605939e-08,1.6618241110143115e-05,58515.789627117651,119431.20421037504,0.33356816361718239,3.3128858633600284
0.1744615521326745,222.82025118526315,50.330121193253753,2.0342712966238397,8.7254178098253339e-08,1.7084218715519628e-05,53642.18556492839,116081.10562094362,0.35149128859048245,3.2387028039913117
0.14726245119873774,199.15567042099335,47.815878722625712,1.824684204811178,8.3745657832017185e-08,1.5603354013074416e-05,63092.36828670129,125720.56787742983,0.35124508225829626,3.3080574046674522
0.16270491419252239,205.28861710089612,49.929470637852774,2.0067279335126638,8.9290528984312805e-08,1.6878717676881597e-05,61295.097074021571,124300.77243753175,0.37253518046795447,3.3428624678270848
0.15349732163906418,228.26468971949348,55.703259222522405,2.1343020503382855,8.1122681945222236e-08,1.616651502286645e-05,54298.781749972739,139072.9285361451,0.37876825605433606,3.1723382902108228
0.17433835723025862,225.77826952641354,47.775140939614339,1.9012829071754365,8.6644339410827937e-08,1.5722089993168336e-05,55795.712657622571,136707.2732420174,0.31616671756548792,3.2156531895262441
0.15398312961733779,227.99747373478942,55.012688709741042,2.0327785442750312,7.6372681800965829e-08,1.5434010005908291e-05,58776.737141854828,117405.15935248804,0.36274323128403929,3.2215742451952769
0.14617566409430682,196.5600774871786,53.926252642678634,2.0426750802769282,7.9167274819881794e-08,1.4900723470329319e-05,58447.51574791746,135761.53231613911,0.3376083290098032,3.1932657601844747
0.16515111871338056,218.72352478831323,48.982228311075858,2.0704961061861611,8.0901016047419614e-08,1.6289379965396355e-05,54496.919710017391,121967.50086382811,0.32130175139944911,3.2336177126539156
0.16752520795930725,222.70083355991801,54.161329760290542,1.9587205881563414,8.7521217219361667e-08,1.4264549746351185e-05,54642.465580324511,121895.20612283738,0.31739562484631151,3.0808956948258492
0.16067630761526022,210.82683893837643,50.123940850559414,1.9680041877908949,8.9957951030086053e-08,1.4644439939899136e-05,59229.088733209348,138856.63145818852,0.36010941616248915,3.1555533819988164
0.16815743151285778,234.67869569155607,51.090046391269404,1.9855075367760284,9.2328036535661177e-08,1.4765929872551392e-05,55844.026054468348,134089.42020418405,0.37961569746005375,3.0854274742616798
0.16268028742423979,234.49995499410232,51.61392131959829,1.8938570920889903,8.7924075180968015e-08,1.6498890644179241e-05,54225.018606981503,118204.38149241444,0.35908909371013281,3.2030256676142113
0.15375098074317081,195.19215799552137,51.508715492405273,1.8134624757742339,9.2251706305157427e-08,1.4911985865818201e-05,56688.877922633837,125367.68203275713,0.37685562788901078,3.1144482903009552
0.14665301977928019,192.43044812445646,55.597355567219175,1.932884970688094,8.5651466340082828e-08,1.5338127407221476e-05,53881.887988261413,126112.15433764989,0.32291783013713499,3.1461768140204791
0.15840934657767222,199.16137673605246,51.822044787709373,2.0126768357459612,7.9952239922639644e-08,1.4946140316309221e-05,63327.078272082785,135704.86144661612,0.3796651513141247,3.2442226785341992
0.15267197185318285,228.28945796937765,47.614323572844711,1.9517745849388921,9.3207125232536179e-08,1.6540134384252059e-05,56331.691163461204,135368.24692924469,0.35586053408528595,3.2421691944931803
0.14596349452143401,210.54138528702958,54.544627784887204,2.0279328081626264,8.8840743871030531e-08,1.5439494106056494e-05,55573.891215470998,138421.40665422348,0.32944604443031905,3.1768992605812003
0.17598336127320885,233.25206599336298,48.456783263990253,1.8241025327295777,8.7410973475643115e-08,1.65760531966476e-05,60673.006360242107,115952.51528902078,0.32005474652439003,3.3583966539409809
0.16226152809402056,223.32979754358433,51.853620299026247,2.0381409759408884,8.5865480572807926e-08,1.6812082191390115e-05,52662.844954255073,128935.64771881056,0.37157034132635514,3.1857164977737185
0.16911881465483303,205.74231161385853,48.252405729483954,2.1297941277724468,8.7557452909582816e-08,1.5199269190282144e-05,55359.704523449196,125855.96941278937,0.3428424662783941,3.1450572739029719
0.15716928196771746,201.20495758036708,49.591507265433521,1.8095357492405897,8.3104463194789321e-08,1.5592840204943871e-05,57069.299228161144,128442.68406685749,0.36891342057407461,3.189227301002195
0.17577500125034504,207.08374450603787,52.733134341175713,2.0430313457500082,7.645066264015262e-08,1.7169290155511161e-05,57154.496388230313,121041.08746924452,0.34843003996826954,3.3261596201456447
0.16955337272830967,227.5448901045942,47.961728807241471,1.9351972458462841,8.0750348445519382e-08,1.4892858345766379e-05,60243.209715101169,128507.52936688448,0.33437293672529622,3.2251387939282572
0.17631993209649532,218.49432789008995,47.827299225050872,2.0129197713971565,8.2667468241754888e-08,1.46379367457366e-05,60878.47695380912,140078.64706300752,0.34588668704236009,3.2042052837910346
0.17635055259469687,199.49346223760443,46.529315662907337,1.7857513522524611,8.3330576324530182e-08,1.4591423538774173e-05,58949.925110430486,134746.7203508674,0.33584076858131723,3.1747884160029067
0.15738448283379142,194.42824464888696,49.49960522043969,2.1055413221469155,7.9228433296732829e-08,1.5877546947084761e-05,54855.226311961022,126890.82481235446,0.31858448331125033,3.2154226168797977
